Not_Found_Term,Found_Term,Similarity,Count
endometrium in secretie fase,endometrium in secretie,0.8225886698999418,1
geen afwijking en,geen afwijking,0.821777073357356,1
snijvlakvrij,5q minus syndroom,0.0,1
pleurale plak,5q minus syndroom,0.0,1
tbc.,5q minus syndroom,0.0,1
bronchus long,bronchus en long,0.821643781687692,1
secretie fase,endometrium in secretie,0.5178455842416968,1
ventrikel septum,uterus septum,0.5195712159160151,1
mitralis ring,valvula mitralis,0.5207708985207767,1
adenocarcinom ain situ,carcinoma in situ,0.6071235905685229,1
post inflammatoire hyperpigmentatie,hyperpigmentatie,0.6073078330082531,1
placenta villus,intestinale villus,0.607341025631345,1
auto immuun ziekte,auto,0.6075167877986004,1
maligne lymphoma,lymphoma malignum,0.607811682575706,1
lymfo reticulaire maligniteit,maligniteit,0.6093892836367236,1
angio-invasie,intraductaal papillair adenocarcinoom met invasie,0.6108596541811103,1
angio invasie,intraductaal papillair adenocarcinoom met invasie,0.6108596541811103,1
chronische idiopatische myelofibrose,myelofibrose,0.6113297974576167,1
auto-immuun reactie,auto,0.6117829812025405,1
progressieve multifocale leucoencefalopathie,progressieve multifocale leukencefalopathie,0.7916293899346536,1
overgangscelcarcinoma graad 1,overgangscelcarcinoma in situ,0.6139591558645694,1
urotheelcelcarcinoma graad 3,urotheelcelcarcinoma in situ,0.6139591558645694,1
immuun deficientie,deficientie,0.6145767436006123,1
progressieve multifocale leucencephalopathie,progressieve multifocale leukencefalopathie,0.7916293899346536,1
vet necrose,vet,0.7908970931900601,1
post-inflammatoire hyperpigmentatie,hyperpigmentatie,0.6073078330082531,1
clear cel acanthoom,acanthoom,0.6066192940926506,1
irritatie-fibroom,irritatie,0.790381265448944,1
intra uteriene vrucht dood,intra uteriene ontsteking,0.6062119940608585,1
carcinoom in situ.,in situ lobulair carcinoom,0.7939467986764266,1
astrocytoma graad ii,astrocytoom graad ii,0.5940153444258274,1
akute lymfatische leukaemie,lymfatische hyperplasie,0.7937148552102776,1
metastase neuroendokriene tumor,metastase maligne tumor,0.7936516660371182,1
intra dermale naevus,dermale naevus,0.7930584865464966,1
neuro-endocriene celhyperplasie,maligne endocriene tumor,0.6007663142562696,1
extra medullaire hematopoiese,hematopoiese,0.6014715709811079,1
vreemdlichaam materiaal,vreemdlichaam,0.792795017623093,1
vreemdlichaam reactie,vreemdlichaam,0.792795017623093,1
maligne lymfoom grootcellig ongekerfd diffuus,ml grootcellig ongekerfd diffuus,0.7926522765359657,1
infiltrerend duct carcinoom,infiltrerend papillair carcinoom,0.6028496219086287,1
progesteron receptor bepaling negatief,progesteron receptorbepaling negatief,0.6035506940645337,1
sacro-iliacaal gewricht,iliacaal,0.604252246277572,1
pseudo poliep,pseudo erosie,0.6043786670545969,1
intra-uteriene vrucht dood,intra uteriene ontsteking,0.6062119940608585,1
adenofibroma,adenofibroma phyllodes,0.7905292827767672,1
nodulair hidradenoma,hidradenoma papilliferum,0.6155451377412275,1
extra medullaire haematopoese,medullaire cystenier,0.5262955779254723,1
glioma,mixed glioma,0.7852636767313436,1
papil necrose,papil,0.7841129103965556,1
geen polymorf,polymorf,0.7835517246973855,1
occipitaal kwab grote hersenen,grote hersenen,0.6281171047899069,1
degeneratieve veranderingen.,degeneratieve afwijking,0.7832858603667822,1
lymfoepitheliale lesie benigne,benigne lymfoepitheliale laesie,0.6286953421078069,1
benigne synovioma,synovioma malignum,0.6290930516540664,1
degeneratieve celafwijkingen,degeneratieve afwijking,0.7832858603667822,1
a.coronaria,arteria coronaria,0.7818482168403448,1
naso labiaalplooi,cystis naso alveolaris,0.6312546725876422,1
papillair urotheelcelcarcinoma,papillair urotheelcelcarcinoma in situ,0.7817126412301665,1
ontstekings rest,rest glomerulonefritis,0.7815668497944915,1
pleomorf adenoma,pleomorf carcinoom,0.6329446635691459,1
neus-keelholte,keelholte,0.7812778351442008,1
parietaal kwab grote hersenen,grote hersenen,0.6334525768862808,1
musculus gluteus maximus,musculus glutaeus maximus,0.7804464579862366,1
sperma granuloom,sperma,0.7850383662545108,1
ventriculitis,ventriculitis cerebri,0.7852636767313436,1
strumanodosa colloides,carcinoma colloides,0.7902761109196396,1
overgangscel carcinoom graad 3,overgangscel papilloom,0.6263034268048475,1
papillair niercel carcinoom,papillair niercel adenoom,0.7893527274328271,1
intrauterine vrucht dood,vrucht,0.7888570378878973,1
deciduale veranderingen,deciduale metaplasie,0.7885124392828804,1
oestrogeen  receptorbepaling positief,receptorbepaling positief,0.7884658097012607,1
metastase infiltrerend ductaal carcinoma,metastase ductaal carcinoom infiltrerend,0.7876017723871461,1
musculus,musculus plantaris,0.6205622628626746,1
speeksel klier,speeksel,0.7871045307836599,1
erythropoese microblastair,erytropoese microblastair,0.7871045307836599,1
arterie coronair,arterie,0.624183422010222,1
vers stam,vers infarct,0.7864461612324456,1
bijnier-en,bijnier,0.7857971040159163,1
broncho-alveolaire lavage,bronchiolo alveolaire lavage,0.7855268940098958,1
progesteronreceptor bepaling negatief,a n f negatief,0.6251258134581321,1
bronchio alveolaire lavage,bronchiolo alveolaire lavage,0.7855268940098958,1
ramus circumflexus linker coronair arterie,ramus circumflexus linker coronairarterie,0.6261078310603853,1
polymorfe licht eruptie,eruptie,0.5933573127331909,1
micronodulaire cirrhosis,micronodulaire hyperplasie,0.5929645797998775,1
necrose haard,encefalomalacie haard,0.5918789690787962,1
dysembryoplastische neuro-epitheliale tumor,dysembryoplastische neuroepitheliale tumor,0.5513216210136476,1
ductaal carcinoom in  situ,ductaal carcinoma in situ,0.8019350491863131,1
laaggradig neuro-endocrien carcinoom,metastase laaggradig carcinoom,0.5566497333702318,1
ductuscarcinoma in situ,carcinoma in situ,0.8018828659242851,1
ductaalcarcinoma  in situ,carcinoma in situ,0.8018828659242851,1
chromosomale afwijkingen,mamma geen afwijkingen,0.5595594227011402,1
fascitis necroticans,nodulaire fascitis,0.5596847027943408,1
maligne lymfoom grootcellig anaplastisch,grootcellig anaplastisch t cel lymfoom,0.8017342530579687,1
sideroachrestische anaemie,sideroachrestische anemie,0.8017052067713724,1
fibro-adenoom,adenoom,0.5605368383394899,1
fibro adenoom,adenoom,0.5605368383394899,1
sikkelcel anemie,sikkelcel,0.8017052067713724,1
ziekte van creutzfeldt jakob,creutzfeldt jakob,0.8011489899311569,1
interstitiele celtumor,interstitiele ontsteking,0.8006821120789579,1
papillair urotheelcarcinoma graad 1,urotheelcarcinoma in situ,0.5623118039387057,1
cysteuze mediadegeneratie,mediadegeneratie,0.8004817004780844,1
maligne lymfoom centroblastisch-centrocytisch diffuus,ml centroblastisch centrocytisch diffuus,0.8025851181295112,1
plexiforme lesie,plexiforme laesie,0.5509817726792166,1
von recklinghausen,recklinghausen von neurofibromatosis,0.7942815535432688,1
sertoli-leydig celtumor,cellen van leydig,0.5505259253510933,1
m. temporalis,arteria temporalis,0.8035453227596445,1
a. femoralis,arteria femoralis,0.8035453227596445,1
cerebro vasculair accident,vasculair leiomyoom,0.5317396735754752,1
mortons neuroma,mortons neuroom,0.5349023580996176,1
a femoralis,arteria femoralis,0.8035453227596445,1
creutzfeld jakob,creutzfeld jacob,0.5364673520607046,1
"endocarditis,thrombotisch niet-bacterieel",endocarditis trombotisch niet bacterieel,0.8031426347980759,1
sertoli cell only syndroom,sertoli cell only syndroma,0.8030839453190275,1
merkel cel carcinoom,tastlichaampje van merkel,0.5385773620459918,1
poliep ectomie,ectomie,0.8027530269929782,1
linker coronair arterie,arterie,0.5409931537069679,1
geboorte gewicht te hoog,geboorte,0.542540903044212,1
invasie carcinoom,intraductaal papillair adenocarcinoom met invasie,0.5483482542360576,1
vrouwelijk genitaal apparaat,genitaal rhabdomyoom,0.5495551954724647,1
onder kwab,parietale kwab,0.5497603381938343,1
spatium retroperitoneale,retroperitoneale fibrose,0.5637096385264295,1
masthopathie,cysteuze masthopathie,0.8004817004780844,1
dna negatief,dna,0.8004817004780844,1
arthritis,arthritis chronica,0.7998749369203156,1
folliculair schildklier carcinoom,schildklier folliculair adenocarcinoom,0.7960022656442294,1
metastase kleincellig longcarcinoom low,metastase kleincellig longcarcinoom,0.7957211291177857,1
papillair cystadenocarcinoma,cystadenocarcinoma papilliferum,0.5826242828233619,1
multi systeem atrofie,systeem,0.5831712041084401,1
leydig cel tumor,cellen van leydig,0.5833983339982408,1
kreutzfeldt jakob virus,creutzfeldt jakob virus,0.7956194762166633,1
fibroepithelioma.,pinkus fibroepithelioma premalignum,0.5846794666502819,1
periventriculaire leukoencephalopathie,periventriculaire leuco encefalopathie,0.5846794666502819,1
adenoid cystic carcinoom,adenoid cystic carcinoma,0.795187572522762,1
endocervicale poliep,endocervicale tunnelcluster,0.5850294418715436,1
geen lokalisatie maligne lymfoom,geen localisatie maligne lymfoom,0.5854853927220404,1
"sorry, hier kan ik echt niets op bedenken",reactie op sensibilisatie,0.5881234319594365,1
salivary ductcarcinoom,infiltrerend ductcarcinoom,0.5883511660977836,1
motor neuron-ziekte,neuron,0.7951303607044887,1
papillairspier hart ventrikel,ventrikel hart,0.7948125722154518,1
syringocystadenoom papilliferum,syringocystadenoom,0.7965435918212185,1
centraal reuscel granuloom,reuscel,0.5799895274687363,1
geen tumor cellen,geen maligne cellen,0.7971892687090365,1
intramusculair myxoma,myxoma cordis,0.5721666377812521,1
ruptuur in myocard infarct,ruptuur,0.5693417607305699,1
shock-nier,shock,0.7998749369203156,1
astrocytoma graad 2,astrocytoma fibrillare,0.5708849864051613,1
astrocytoma graad 4,astrocytoma fibrillare,0.5708849864051613,1
interstitiele fibrosis,cystic fibrosis,0.5714486784120525,1
vreemd lichaam reuscelreactie,lichaam,0.5717870460600792,1
folliculaire keratosis,folliculaire ontsteking,0.5745580379345846,1
aspiratie maag inhoud,aspiratie,0.5797776766561037,1
leiomyomatosis,leiomyomatosis peritonealis disseminata,0.5773502691896257,1
epidermale nevus,epidermale naevus,0.5773693075284468,1
intra ductaal papilloom,ductaal papilloom,0.7981558283221228,1
cel arm,arm,0.797977977680062,1
superficiele fibromatosis,naevus fibromatosis,0.5786540020996969,1
follikel cyste,cyste,0.5790254668734088,1
oesofagus slijmvlies,slijmvlies oesofagus,1.0000000000000002,1
