Not_Found_Term,Found_Term,Similarity,Count
oesophagotracheale fistel,oesofagotracheale fistel,0.9831905364990234,1
maligne lymfoom grootcellig ongekerfd diffuus,diffuus slecht gedifferentieerd lymfocytair maligne lymfoom,0.9832335710525512,1
metastase clearcelcarcinoom,metastase eilandcelcarcinoom,0.9834129214286804,1
neuro endocriene tumor,neuroendocriene tumor,0.9834278225898744,1
spermatogeneserijpingsstoornis,spermatogene rijpingsstoornis,0.9834760427474976,1
occipitaal kwab grote hersenen,occipitaalkwab grote hersenen,0.9835225343704224,1
erythroide hypoplasie,erytroide hypoplasie,0.9835704565048218,1
granulosacel tumor,granulaircel tumor,0.983648419380188,1
extrahepathische galgang,extrahepatische galgang,0.9690313935279846,1
epithelioid haemangioendothelioom,epithelioid hemangioendothelioom,0.9689452052116394,1
myocard-infarct,vers myocardinfarct,0.9508549571037292,1
discusprolaps,discus prolaps,0.957153022289276,1
wilms tumor,brenners tumor,0.9567503929138184,1
oligoastrocytoma,plasmocytopenie,0.9567508697509766,1
leydig celtumor,osteogeen sarcoom,0.9568138718605042,1
multinodulair struma,bursa subdeltoidea,0.9568412899971008,1
follikel cyste,lymffollikel,0.9568673372268676,1
darmen,semen,0.95687735080719,1
rekanalisatie,priapisme,0.9568933248519896,1
ductaalcarcinoom.,ductaal carcinoom,0.9569094181060792,1
haemofilie,longemfyseem,0.9570501446723938,1
nier cel carcinoom,gastrine cel,0.9571675658226012,1
acute myelomonocyten leukaemie,metastase slijmvormend adenocarcinoom,0.956608772277832,1
congenitale hartafwijkingen,afwijkende kerngrootte,0.9572227001190186,1
de subarachnoidale bloeding,subarachnoidale bloeding,0.9572535157203674,1
basalecellencarcinoom,niercelcarcinoom,0.9572618007659912,1
myokardinfarct,hidrocystoom,0.9572694301605223,1
micronodulaire cirrhosis,cirrhosis micronodularis,0.9572800993919371,1
pemfigus,pemphigus,0.9573101997375488,1
revisie tbv van derden,revisie voor derden,0.9573436379432678,1
subcutisbuik,subepicardiaal,0.9573546051979064,1
supra claviculair,nodulair paragranuloom,0.957428514957428,1
thrombocytosis,pleocytosis,0.9567474126815796,1
oesophagusslijm,bloedgroepantagonisme,0.9566006660461426,1
if epidermaal basaalmembraan,i f epidermaal basaalmembraan,0.9557037949562072,1
glycogeen stapeling,glycogeenstapeling,0.9560180306434632,1
gastrojejunaal,gehoorbeentje,0.9557663798332214,1
protese,coniose,0.9557980298995972,1
achterwand,tandwortel,0.9558219909667968,1
eiland cel tumor,metastase wilms tumor,0.9558454751968384,1
torsie navelstreng,navelstreng,0.9558613300323486,1
haemorrhagisch oedeem,gebruik enkelvoudige termen,0.9559298753738404,1
arterioveneushemangioom,metastase medulloepithelioom,0.9559445381164552,1
hepato-renaal syndroom,juxta articulair myxoom,0.955945611000061,1
long emfyseem,emfyseem,0.9559898972511292,1
hypophyse,hypopharynx,0.956058382987976,1
herseninfarct,hydranencefalie,0.95657080411911,1
peritoneaal vocht,peritoneaalvocht,0.95616614818573,1
ureterocele,ureterostomie,0.9561762809753418,1
immuun histochemie,immuunhistochemie,0.956184446811676,1
diagnose volgt,eerdere diagnose,0.9562747478485109,1
trombosis,vetembolus,0.956279993057251,1
benigne synovioma,benigne synovioom,0.9562922716140748,1
lewylichaampje,pistoolkogelwond,0.9563534259796144,1
basilaristhrombose,ureterostomie,0.956456422805786,1
chronisch emphyseem,chronisch emfyseem,0.9565008878707886,1
pleiomorfsarcoom,hechtgranuloom,0.9574447274208068,1
cysteuze mediadegeneratie,mediadegeneratie,0.9574870467185974,1
heup kop,heupkop,0.9575290083885192,1
pancoasttumor,sertoliceltumor,0.958854615688324,1
acute monocyten leukemie,acute monocytenleukemie,0.9586517810821532,1
immunocytoma,apocrine cyste,0.9586693048477172,1
mitraal stenose,vena renalis trombose,0.9586722254753112,1
voedsel,voedselrest,0.9587136507034302,1
broncho-pneumonie,purulente bronchopneumonie,0.9587278962135316,1
proliferatie fase,proliferatiefase,0.9587898254394532,1
anthracosis,mucostasis,0.9588018655776978,1
lever cirrose,levercirrose,0.9588341116905212,1
acute pyelonephritis,fytofotodermatitis,0.9588358998298644,1
ruptuur in myocard infarct,ruptuur in aneurysma,0.9588798880577089,1
fecaalstase,faecaalstase,0.9576156735420228,1
transpositie van de grote vaten,fascie van de onderste extremiteit,0.9590697884559632,1
plasmocytoma,plasmocytopenie,0.95907723903656,1
granular cel tumor,granular cell tumor,0.9590857625007628,1
sikkelcel anemie,mesodermale mengtumor,0.959140419960022,1
sternumbeenmerg,handwortelbeenderen,0.9591776132583618,1
myosferulose,myospherulose,0.9592017531394958,1
extrahepatischegalgang,intrahepatische galgang,0.959212064743042,1
papillomavirus,papovavirus,0.9593662023544312,1
neuroborreliosis,trichomoniasis,0.9593809247016908,1
intra uteriene vrucht dood,intra uteriene vruchtdood,0.958628237247467,1
artheriolosclerose,arteriolonefrosclerose,0.9585825204849244,1
hypertermie,hyperaemie,0.9585735201835632,1
nefropatie,nefrectomie,0.9584460258483888,1
myelodysplastisch,cholecystitis,0.9576625823974608,1
myeloide leukaemie,lobaire pneumonie,0.9576693177223206,1
pulmonaal sclerose,bronchiaal spoelsel,0.9576704502105712,1
esthesioneuroblastoma,epithelioidcel sarcoom,0.9576749205589294,1
galgang-proliferatie,galgangproliferatie,0.957682728767395,1
vaten,pezen,0.9577353000640868,1
oncocytose,sferocytose,0.9577917456626892,1
acute hemorrhagische ontsteking,acute ulcererende ontsteking,0.9578110575675964,1
reusceltumor van het bot,stroma van het endometrium,0.9578139781951904,1
"endocarditis,thrombotisch niet-bacterieel",endocarditis trombotisch niet bacterieel,0.9578292965888976,1
hidrocystoma,erytroblastose,0.9578497409820556,1
cylindroma,chlamydia,0.9578625559806824,1
myoepithelioma,synucleopathie,0.9578874111175536,1
para-oesophageaal,hyaline membraanziekte,0.9579418301582336,1
glomerulopatie,spoelcelcarcinoom,0.9579551219940186,1
diagnoseonzeker,diagnose onzeker,0.957987368106842,1
neus vleugel,bijholten neus,0.958004891872406,1
pecoom,papilloom,0.9580085277557372,1
erythrocyten,mesonephros,0.9582021236419678,1
fibroxanthoma,fibroxanthoom,0.9557095766067504,1
hyperostosis,argyrosis,0.9556952714920044,1
fungusinfectie,fungus infectie,0.9688321352005004,1
arthritis,diabetes,0.9527641534805298,1
niet gedikteerd,ingegroeide haar,0.9520990252494812,1
boven buik,bovenbuik,0.952137053012848,1
lokalisatie tumor,spermatocytaire tumor,0.9521394371986388,1
en chondroom,chondroom,0.9521411061286926,1
oestrogeen  receptorbepaling positief,progesteron receptorbepaling positief,0.9523200988769532,1
antracosis,myelomatosis,0.9524272084236144,1
myeloide leucaemie,teratoide laesie,0.95245361328125,1
huidadnex adenoom,huidadnexadenoom,0.9524607062339784,1
arhtrose,hemartrose,0.9524893760681152,1
agranulocytosis,poikilocytosis,0.9527785181999208,1
pseudoarthrosis,argyrosis,0.9520920515060424,1
bethesda4,bethesda 4,0.9528117179870604,1
strumanodosum,struma lymphomatosa,0.9528536796569824,1
hartinfarkt,dysgerminoom,0.9528679251670836,1
lichenoide keratosis.,lichenoide keratosis benigne,0.9529120922088624,1
ontstekingen,ponsbloedingen,0.952934205532074,1
ziekte van bowen,ziekte van danon,0.9529439806938172,1
perifeer tcel lymfoom,perifeer t cel lymfoom,0.952967882156372,1
intra ductaal papilloom,intraductaal papilloom,0.9529716968536376,1
follikelcentrumlymfoom graad1-2.,follikelcentrum lymfoom graad 1 en 2,0.9531375169754028,1
mammasparende operatie,mamma sparende operatie,0.9520984888076782,1
gliosarcoma,gliosarcoom,0.9520429372787476,1
divertikulitis,hidradenitis,0.9556334018707277,1
tcel lymfoom,malt lymfoom,0.9511959552764891,1
vaginauitstrijk,geslachtsanomalie,0.9508565664291382,1
chorangiomatosis,chorangiomatose,0.950895369052887,1
cytomegalie virus infectie,cytomegalie virus,0.9510077238082886,1
hurthle cel carcinoom,invasief lobulair carcinoom,0.951057493686676,1
spongiosis,spongiosa,0.9510586857795716,1
ileocoecaal hoek,ileocoecaalhoek,0.9510957598686218,1
hemorrhoid,hyalinosis,0.9511021375656128,1
hematoma,melanoderma,0.9511349201202391,1
shocknieren,vetlever,0.9511542916297911,1
synovio sarcoom,synoviaal sarcoom,0.951215386390686,1
carcinoma insitu,oatcell carcinoma,0.952023148536682,1
morbus paget van de vulva,spierlaag van de ureter,0.9512617588043212,1
pleiomorph adenoom,mesenchymaal hamartoom,0.9513939023017884,1
pleurale plak,pleuravocht,0.9513964653015136,1
ventrikel hypertrofie,hypertrofische gastritis,0.9515215754508972,1
placentapathologie,placenta pathologie,0.9518716335296632,1
cirrhose ,dystrofie,0.9518905878067015,1
emfysema,diafyse,0.951975166797638,1
scar lesion,scar laesion,0.9519860148429872,1
schistosoma,parapemphigus,0.9520041942596436,1
nonhodgkinlymfoom,immuunperoxydase negatief,0.953230917453766,1
ulcererendeontsteking,progesterontherapie,0.9533040523529052,1
histiocytosis x,pleiocytosis,0.953307807445526,1
adultrespiratorydistresssyndrome,dysfunktionerend endometrium,0.9549473524093628,1
aterme,erosie,0.9542482495307922,1
lyme disease,collagen disease,0.954364776611328,1
vaat anomalie,cavum uteri,0.9543846845626832,1
osilium,ephelis,0.954398274421692,1
oligo hydramnion,hydramnion,0.9544394016265868,1
pin3,pin iii,0.9548222422599792,1
katheterurine,catheterurine,0.9548227787017822,1
leucocytose,histiocytose,0.9548291563987732,1
clear cel acanthoom,clearcell acanthoom,0.9549201130867004,1
junctionnaevus,junctional nevus,0.9549897909164428,1
haemangiomatosis,leucokeratosis,0.9533655047416688,1
synoviale chondromatosis,metastase feochromocytoom,0.9550178050994872,1
piloleiomyoma,polymyositis,0.9550988674163818,1
endocervicale poliep,endocervicaal,0.9551540613174438,1
excisiebiopt ,circumcisie,0.9551655650138856,1
fibrosarcoma,fibrosarcoom,0.9552101492881776,1
haematopoese,erytropoese,0.9554340839385986,1
hartklep prothese,hartklepprothese,0.95550799369812,1
broncho-alveolaire lavage,bronchiolo alveolaire lavage,0.955597460269928,1
rinofyma,pyometra,0.9556316137313844,1
masthopathie,mastopathie,0.9541903734207152,1
ziekte van alport,ziekte van pompe,0.9541703462600708,1
chron ontsteking,collagene ontsteking,0.95414936542511,1
carcinoominsitu,amficrien carcinoom,0.9541476964950562,1
encephalo meningitis,subacute meningitis,0.9534978866577148,1
maligne lymfoom centroblastair.,ml centroblastair diffuus,0.953535795211792,1
pyonephrose,pyelonephron,0.95354425907135,1
intra-uteriene vrucht dood,intra uteriene vruchtdood,0.9535641670227052,1
para tracheaal,choriaal plaat,0.9535678625106812,1
nefrosclerose.,otosclerose,0.9536082744598388,1
leiomyomatosis,naevus lipomatosis,0.9536369442939758,1
fibroblastair meningeoma,ameloblastisch fibroom,0.953680455684662,1
para-aortale klier,para aortale lymfklier,0.953746259212494,1
epithelioma,epithelioma benign,0.9538331031799316,1
krabeffekt,haarfollikel,0.953889548778534,1
fibrine trombus,fibrine thrombus,0.953945815563202,1
insitu hybridisatie techniek,transsexualisatie operatie vrouw man,0.9539484977722168,1
t - prolymfocyten leukemie,b prolymfocytenleukemie,0.9539641737937928,1
arteriolosclerose.,arteriosclerose,0.9540260434150696,1
hemorrhagische necrose,metastase grawitztumor,0.9540913105010986,1
oligo-astrocytoom,anaplastisch astrocytoom,0.9541190266609192,1
lokalisatie primaire tumor onbekend.,primaire tumor onbekend,0.95412415266037,1
geen congenitale afwijkingen,mamma geen afwijkingen,0.9541319608688354,1
endometrium in sekretiefase,endometrium in menstruatiefase,0.9594438672065736,1
maligne phyllodestumor,acrolentigineus melanoom,0.9594971537590028,1
onderkwablong,onderkwab,0.9595019817352296,1
sertoli-leydig celtumor,maligne sertoli leydigceltumor,0.96598219871521,1
galgang hyperplasie,seniele hyperplasie,0.9654968976974488,1
astrocytoma graad ii,astrocytoom graad ii,0.9655276536941528,1
conuscervix,exocervix,0.9655386209487916,1
lymfklieren paraaortaal,lymfklier para iliacaal,0.9656040668487548,1
hurthle celcarcinoom,hurthlecelcarcinoom,0.96563982963562,1
hemochromatosis,schistozomiasis,0.9657430052757264,1
trichofolliculoma,trichofolliculoom,0.9657973051071168,1
myelo proliferatief syndroom,primitieve neuroblastaire cel,0.965893566608429,1
ml immunocytoma,ml immunoblastisch,0.965939462184906,1
geboortetrauma,glomangioom,0.9661155939102172,1
intraabdominaal,subpleuraal,0.9653863906860352,1
mantel cel lymfoom,maligne b cel lymfoom,0.96611887216568,1
arterie mesenterica,arteria mesenterica,0.9661406874656676,1
erythroblastosis,erythroblastosis foetalis,0.9661415815353394,1
amyotrophische lateraal sclerose,nodulaire schildklierdysplasie,0.9661805033683776,1
lymfklieren lies,lymfklier lies,0.9662063717842102,1
clearcellacanthoom,clearcell hidradenoom,0.9662232398986816,1
auto-immuun reactie,autoimmuun reactie,0.9662716388702391,1
primaire biliaire levercirrhose,secundaire biliaire levercirrose,0.9663020372390748,1
micro-calcificatie,microcalcificatie,0.9663277268409728,1
adeno carcinoma in situ,ductus carcinoma in situ,0.9653890132904052,1
lymfoblasten leukemie,lymfocytaire merker,0.9653654098510742,1
cryptococcosis,cryptococcose,0.959552526473999,1
oesophagitis',oesophagitis acuta,0.9649454355239868,1
chronische myeloide leukaemie,chronische myeloide leukemie,0.964479923248291,1
naevus nevocellularis,naevus fibromatosus,0.9645177125930786,1
vers myocard infarct,vers myocardinfarct,0.9645190834999084,1
bovenkwablong,bovenkwab,0.9645482897758484,1
clearcellcarcinoom,urotheelcarcinoom,0.9645527005195618,1
trans-urethrale resectie,transurethrale resectie,0.9646499156951904,1
transurethraleresectie,transurethrale resectie,0.9646611213684082,1
cirrhose door alcoholmisbruik,cirrose door alcoholmisbruik,0.964750349521637,1
maligne lymfoom centroblastair diffuus,ml centroblastair centrocytair folliculair le,0.964816391468048,1
deciduale veranderingen,hyaliene degeneratie,0.964945673942566,1
sacro-iliacaal gewricht,gepigmenteerde dermale naevus,0.9652165174484252,1
wartin tumor,warthin tumor,0.9649623036384584,1
sereuscystadenoom,syringadenoom,0.9649784564971924,1
maligne lymfoom diffuus centroblastair,primair effusie lymfoom,0.9650164246559144,1
geruptureerd myocardinfarct,geruptureerd aneurysma,0.9650212526321412,1
nevus sebaceus,nervus saphenus,0.9650384783744812,1
nodulaire prostaat hypertrofie,nodulaire prostaathypertrofie,0.965066134929657,1
aspiratie maag inhoud,aspiratie darminhoud,0.9650863409042358,1
meningocele,meningococcen,0.9651689529418944,1
ml lymfocytair b - cell,ml lymfoblastair t cell type,0.9651846289634703,1
primair scleroserendeintrahepatische cholangitis,dermatopathische lymfadenopathie,0.9663842916488647,1
bronchus long,bronchus en long,0.9664619565010072,1
maligne lymfoma,maligne lymfoom,0.966471254825592,1
beiderzijds hersenoedeem,heldercellig meningeoom,0.9684588313102722,1
hoog gradig neuro-endocrien carcinoom,hooggradig neuroendocrien carcinoom,0.9677831530570984,1
neurinoma,neurilemma,0.9678554534912108,1
intima proliferatie,proliferatie,0.9678955078125,1
poikilocytose,plasmocytose,0.9679515361785888,1
thrombocythaemie,immuunhistochemie,0.9680122137069702,1
heldercelligniercelcarcinoom,metastase heldercellig niercelcarcinoom,0.9680235981941224,1
pilar sheath acanthoma,pilar sheath acanthoom,0.9682267904281616,1
thrombotische micro-angiopathie,trombotische microangiopathie,0.968366265296936,1
lymfklieren leverhilus,inguinale lymfklier,0.9683701992034912,1
lymfoepithelioma,lymphogranuloma malignum,0.9684687256813048,1
superficiele fibromatosis,agressive fibromatosis,0.9664795398712158,1
carcinoidtumor,ductuscarcinoom,0.9684987664222716,1
bijschildklier rechtsonder,bijschildklier rechts onder,0.9685060381889344,1
sinuspiriformis,sinus piriformis,0.9685239791870116,1
myocardiopathie,myocardinfarct,0.968573808670044,1
nevus verrucosus,naevus verrucosus,0.968612551689148,1
musculus,botcallus,0.9686927795410156,1
motor neuron-ziekte,motorneuron ziekte,0.9687698483467102,1
lymfeklieromentum,pneumococcen,0.9688007831573486,1
essentiele trombocythemie,myeloproliferatieve ziekte,0.9688198566436768,1
spatium retroperitoneale,spatium vesicouterinum,0.9676401019096376,1
mukeuze cyste,muceuze cyste,0.9676138162612916,1
lobulaircarcinoom,lobulair adenocarcinoom,0.9675506353378296,1
lymfo reticulaire maligniteit,lymforeticulaire maligniteit,0.9675329327583312,1
erythrofagie,isthmuspoliep,0.9665098190307616,1
angiosarcoma,angiosarcoom,0.9665170907974244,1
melanose ,lipidose,0.9665579199790956,1
transpositie van grote vaten,transpositie grote vaten,0.9665678143501282,1
oesophaguscarcinoom,adenomyoepithelioom,0.966597855091095,1
cheilognathopalatoschisis.,cheilognatopalatoschisis,0.9666475057601928,1
pseudoangiomateuze stroma hyperplasie,pseudoepitheliomateuze hyperplasie,0.966651976108551,1
transurethrale resektie,interstitieel longemfyseem,0.966688334941864,1
her2neunegatief,hermafrodiet,0.9667569398880004,1
idiopathische hypertrofische pachymeningitis,idiopatische hypertrofische pachymeningitis,0.9667598605155944,1
mestcel hyperplasie,lobulaire hyperplasie,0.9668702483177184,1
acute hemorrhagische pancreatitis,acrodermatitis pustularis,0.9669349193572998,1
epidermale nevus,nervus lingualis,0.9670143723487854,1
prolymfocyten leucaemie,calcificerende stenose,0.9670279622077942,1
stafylokokkeninfectie,erytroblastenleukemie,0.9670791625976562,1
haemorrhagische diathese,ulerythema ophryogenes,0.967415988445282,1
geen lokalisatie maligne lymfoom,fascie van het diafragma urogenitale,0.967443585395813,1
bronchioalveolairelavage,plasmocellulaire infiltratie,0.9674858450889589,1
oxyphiel adenoom,oxyfiel adenoom,0.9675204753875732,1
uretrocele,dystrofie,0.964477837085724,1
littekeninfarct,oxalaatkristallen,0.9642705321311952,1
carcinosarcoma,carcinosarcoom,0.964263916015625,1
druk groef,drukgroef,0.9614229202270508,1
haemangioblastoom,lymfangiosarcoom,0.9610162973403932,1
anafylactic shock,anaphylactic shock,0.9611098766326904,1
rechter bijnier,subfrenisch gebied,0.96116840839386,1
localisatie van tumor,localisatie maligne tumor,0.9612247943878174,1
ramus circumflexus,glomus coccygealis,0.961231768131256,1
barrettoesophagitis,hepatosplenomegalie,0.9612964391708374,1
striatum,corpus striatum,0.961296558380127,1
endodermale sinustumor,endometriumcellen abnormaal,0.961300015449524,1
centraal reuscel granuloom,reuscel angiofibroom,0.9614169597625732,1
m kahler,kahler,0.9614887237548828,1
progesteron receptor bepaling negatief,progesteron receptorbepaling positief,0.9622166752815248,1
groot cellig neuro-endocrien carcinoom,hooggradig neuroendocrien carcinoom,0.9614956378936768,1
histoplasmosis,histoplasmose,0.9617915153503418,1
morphometrie,myometrium,0.9618250727653505,1
thymuscarcinoom,thymus carcinoom,0.9618824124336244,1
lymfeklier rectum,lymfklier rectum,0.9619417190551758,1
solutioplacentae,granulocytopenie,0.9619429111480712,1
hiluslymfklier,lymfklierkapsel,0.9619616866111756,1
betesda 3,bethesda 3,0.9619908332824708,1
lymfklier dissectie,parasternale lymfklier,0.96213561296463,1
astrocytoma graad 4,astrocytoom graad 4,0.9609668850898744,1
renal celcarcinoom,intratubulair choriocarcinoom,0.960779070854187,1
hemorrhagisch oedeem,perihepatisch gebied,0.9607568383216858,1
heldercelligniercel carcinoom,infiltrerend solide papillair carcinoom,0.9605000019073486,1
vena cavasuperior syndroom,vena suprarenalis,0.9595857858657836,1
hepatitisb,hepatitis b,0.959588885307312,1
hemosiderotische fibrohistiocytaire lipomateuze laesie,hemosiderotische fibrohistiocytaire lipomateuze lesie,0.9976224899291992,1
vrouwelijk genitaal apparaat,vrouwelijk genitaalapparaat,0.959679126739502,1
asbestosis,asbestose,0.959689199924469,1
pseudo poliep,pseudopoliep,0.9598008394241332,1
scleroserende adenosis,genezen glomerulonefritis,0.95986145734787,1
pulmonalehypertensie,peritoneaalvocht,0.95997154712677,1
navelstrengafwijkingen,tussenwervelschijf,0.9600024223327636,1
extra medullaire hematopoiese,metastase soliede carcinoom,0.9600168466567992,1
slijmvliesmond,sneevlakken vrij,0.9600325226783752,1
kieuwboog rest,kieuwboog,0.9600609540939332,1
grampositieve bacterien,gram negatieve bacterien,0.9600875377655028,1
herzfehlercellen,hersenventrikel,0.9601930975914,1
ziekte van hashimoto,syndroom van mikulicz,0.9602662920951844,1
mucineus cyst adenoom,mucineus adenoom,0.9602970480918884,1
lymfangioleiomyomatosis,lymfangioleiomyomatose,0.9604104161262512,1
perirenaalvet,peritoneaalvocht,0.9604118466377258,1
myelomonocyten leukemie,lymfocytaire leukemie,0.96042138338089,1
vlok atrofie,condyloom vlak,0.96214497089386,1
thrombopenie,trombopenie,0.9622721076011658,1
cytomegalievirus infectie,cytomegalievirusinfectie,0.9642531275749208,1
aorta abdominale aneurysma,geruptureerd aneurysma aorta abdominalis,0.9637747406959534,1
decompensatio,decompensatio cordis,0.9632557034492492,1
hemorrhagische cystitis,cholecystitis acuta,0.9632663130760192,1
bacteriele endacarditis,bacteriele endocarditis,0.963374137878418,1
maligne lymphoma,lymphoma malignum,0.9633761048316956,1
desmoid type fibromatosis,agressive fibromatosis,0.9634233713150024,1
lymphklier rectum,lymfklier rectum,0.9636143445968628,1
maligne perifere zenuwschedetumor,abnormaal ontspringende arterie,0.9636840224266052,1
retroperitoneaal hematoom,metastase myoepitheliaal carcinoom,0.9636949300765992,1
autoimmuunhepatitis,epitheloidcelgranuloom,0.9637713432312012,1
ductus carcinoma insitu,intracysteus carcinoom,0.9638251066207886,1
insektebeet,hermafrodiet,0.9622869491577148,1
sub acute ontsteking,acute ontsteking,0.9638307094573976,1
intrahepatischegalgang,intrahepatische galgang,0.9638710618019104,1
acute myeloide leucemie,acute myeloide leukemie,0.9638877511024476,1
barretts oesofagitis,barretts oesophagitis,0.9639267325401306,1
ischaemische infarct,anaemisch infarct,0.9639509916305542,1
nietkleincelligcarcinoom,tweeslippige pulmonaalklep,0.9639769792556764,1
angio dysplasie,matige dysplasie,0.964081048965454,1
broncho pneumonie,lobulaire pneumonie,0.9642387628555298,1
papillairschildkliercarcinoom,trofoblastproliferatie,0.9642491340637208,1
vreemdlichaam reactie,granuloom vreemdlichaam,0.9631812572479248,1
parapemfigus,parapemphigus,0.9631563425064088,1
urotheelcel carcinoma,oatcell carcinoma,0.963068425655365,1
chondrocalcinosis,melanodermatitis,0.9630541801452636,1
interstitiele fibrosis,tubulo interstitiele nefritis,0.9623426795005798,1
endoechografie,eilandceladenoom,0.9623805284500122,1
akute lymfatische leukaemie,autoimmuun hemolytische anemie,0.9624080061912536,1
long transplantaat,transplantaat,0.9625139832496644,1
lymfklier oesophagus,lymfklier oesofagus,0.962519347667694,1
acute haemorrhagische cystitis,acute hemorragische cholecystitis,0.9625845551490784,1
verdacht voormaligniteit,vegetatief zenuwstelsel,0.9626030325889589,1
ductaalcarcinoma,ductaal carcinoom,0.9626694321632384,1
holoprosencephalie.,holoprosencefalie,0.962717354297638,1
thromboembolieen,immuunperoxydase positief,0.9627215266227722,1
pleuraholte rechts,metacarpale gewricht,0.9627460837364196,1
galstasis,lithiasis,0.962763249874115,1
astrocytoma graad 2,astrocytoom graad 2,0.962809145450592,1
schade,scheur,0.9628158807754515,1
adenocarcinoom in situ.,adenocarcinoma in situ,0.9628546833992004,1
de temporaalkwab,temporaalkwab,0.9628874659538268,1
extra medullaire haematopoese,extramedullaire hemopoese,0.962959051132202,1
tepel vocht,tepelvocht,0.963009774684906,1
talamus,thalamus,0.9630118608474731,1
by-pass,rejectie borderline,0.8051928281784058,1
